departure_date,airline_code,flight_number,source_airport,destination_airport,flight_status,departure_scheduled_time,departure_actual_time,arrival_scheduled_time,arrival_actual_time
2018-02-01,IB,7544,LHR,NCL,LANDED,1517497500,1517498040,1517502000,1517502000
2018-02-01,BA,778,LHR,ARN,LANDED,1517481300,1517481600,1517490600,1517490600
2018-02-01,BA,1452,LHR,EDI,LANDED,1517503200,1517503020,1517508300,1517508120
2018-02-01,JL,7131,LHR,BHD,LANDED,1517505300,1517505360,1517510100,1517510580
2018-02-01,BA,2131,LHR,BHD,LANDED,1517483100,1517482860,1517487900,1517487420
2018-02-01,BA,5927,LHR,ORK,LANDED,1517478300,1517477760,1517483400,1517481780
2018-02-01,JL,7757,LHR,ABZ,LANDED,1517503800,1517504100,1517509500,1517509800
2018-02-01,BA,1454,LHR,EDI,LANDED,1517505900,1517505540,1517511000,1517510640
2018-02-01,AA,6599,LHR,KWI,LANDED,1517522400,1517522280,1517544600,1517543460
2018-02-01,CX,7235,LHR,NCE,LANDED,1517517300,1517517360,1517524500,1517524020
2018-02-01,BA,1434,LHR,EDI,LANDED,1517472000,1517477820,1517476800,1517482080
2018-02-01,AC,6923,LHR,DUB,LANDED,1517471400,1517471220,1517476200,1517475360
2018-02-01,BA,556,LHR,FCO,LANDED,1517494500,1517494080,1517503800,1517502720
2018-02-01,UA,9620,LHR,DUS,LANDED,1517472300,1517473140,1517475960,1517476680
2018-02-01,EK,5102,LHR,DXB,LANDED,1517517900,1517518860,1517542500,1517541900
2018-02-01,AA,6461,LHR,FRA,LANDED,1517497800,1517497680,1517504100,1517503800
2018-02-01,AY,5507,LHR,MIA,LANDED,1517475900,1517477340,1517511300,1517512260
2018-02-01,BA,289,LHR,PHX,LANDED,1517495700,1517496240,1517535000,1517537280
2018-02-01,BA,2135,LHR,BHD,LANDED,1517497800,1517498460,1517502900,1517503020
2018-02-01,IB,4876,LHR,EDI,LANDED,1517475300,1517474820,1517480400,1517480280
2018-02-01,AA,6584,LHR,EAP,LANDED,1517485800,1517486040,1517491800,1517491620
2018-02-01,AC,6336,LHR,BRU,LANDED,1517483100,1517483880,1517487000,null
2018-02-01,EY,7529,LHR,OSL,LANDED,1517513400,1517514600,1517521200,1517522400
2018-02-01,EI,8873,LHR,JFK,LANDED,1517484000,1517484660,1517512800,1517514420
2018-02-01,AA,6378,LHR,NCL,LANDED,1517497500,1517498040,1517502000,1517502000
2018-02-01,OS,7791,LHR,EWR,LANDED,1517474400,1517473860,1517504400,1517503260
2018-02-01,AC,855,LHR,YVR,LANDED,1517495400,1517497980,1517529900,1517532480
2018-02-01,QR,2,LHR,DOH,LANDED,null,1517517120,1517539020,1517540340
2018-02-01,BA,1324,LHR,NCL,LANDED,1517470500,1517471160,1517474700,1517475840
2018-02-01,LY,8025,LHR,ORD,LANDED,1517485800,1517485440,1517517900,1517517720
2018-02-01,AA,8373,LHR,TLV,LANDED,1517524200,1517523900,1517541300,1517540220
2018-02-01,AZ,229,LHR,LIN,LANDED,1517467500,1517467200,1517474400,1517474040
2018-02-01,JL,7101,LHR,AMS,LANDED,1517482800,1517483400,1517487900,1517488620
2018-02-01,BA,344,LHR,NCE,LANDED,1517485800,1517485320,1517493600,1517493540
2018-02-01,AA,6705,LHR,BHD,LANDED,1517510700,1517510580,1517515800,1517515920
2018-02-01,BA,1528,LHR,MIA,LANDED,1517483100,1517482680,1517519400,1517518080
2018-02-01,LH,915,LHR,FRA,LANDED,1517506200,1517506320,1517511900,1517511780
2018-02-01,SQ,2670,LHR,SVG,LANDED,1517514600,1517514000,1517521200,1517520780
2018-02-01,NZ,9855,LHR,SFO,LANDED,1517484900,1517485740,1517524800,1517524740
2018-02-01,AA,6338,LHR,GVA,LANDED,1517478000,1517478060,1517484300,1517483580
2018-02-01,LH,9266,LHR,IAD,LANDED,1517502000,1517505060,1517532600,1517536320
2018-02-01,LH,907,LHR,FRA,LANDED,1517491800,1517492100,1517497500,1517498340
2018-02-01,AA,6233,LHR,SEA,LANDED,1517478000,1517477760,1517513700,1517514540
2018-02-01,AA,6152,LHR,EWR,LANDED,1517500200,1517500680,1517529300,1517529960
2018-02-01,4U,8461,LHR,TXL,LANDED,1517476200,1517477520,1517482800,1517483460
2018-02-01,BA,17,LHR,ICN,LANDED,1517489700,1517489880,1517529000,1517529000
2018-02-01,UA,959,LHR,ORD,LANDED,1517498400,1517497500,1517531700,1517529840
2018-02-01,LH,2485,LHR,MUC,LANDED,1517470800,1517471820,1517477100,1517478900
2018-02-01,BA,143,LHR,DEL,LANDED,1517484000,1517485380,1517514300,1517514780
2018-02-01,BA,1526,LHR,MIA,LANDED,1517488500,1517488380,1517525400,1517523300
2018-02-01,LH,2471,LHR,MUC,LANDED,1517474700,1517475180,1517481000,1517482440
2018-02-01,AA,7980,LHR,DOH,LANDED,null,1517471700,1517493780,1517494320
2018-02-01,AF,3666,LHR,JFK,LANDED,1517488200,1517488920,1517519040,1517518980
2018-02-01,BA,189,LHR,EWR,LANDED,1517500200,1517500680,1517529300,1517529960
2018-02-01,AA,6361,LHR,ARN,LANDED,1517491500,1517492100,1517500800,1517501160
2018-02-01,AY,5419,LHR,DEN,LANDED,1517484300,1517485380,1517520000,1517521380
2018-02-01,SQ,2640,LHR,ARN,LANDED,1517481300,1517484180,1517490300,1517491440
2018-02-01,OS,7851,LHR,ORD,LANDED,1517480700,1517479800,1517513700,1517512740
2018-02-01,TK,1980,LHR,IST,LANDED,1517484600,1517484600,1517498400,1517497800
2018-02-01,UA,928,LHR,ORD,LANDED,1517486700,1517487180,1517520000,1517518620
2018-02-01,AY,4014,LHR,LAX,LANDED,1517485200,1517484900,1517526600,1517526600
2018-02-01,VA,5683,LHR,SIN,LANDED,1517476200,1517475840,1517522700,1517521200
2018-02-01,AA,6264,LHR,GOT,LANDED,1517470500,1517470320,1517477700,1517477340
2018-02-01,SQ,2509,LHR,JFK,LANDED,1517500800,1517500260,1517530500,1517529900
2018-02-01,AA,6536,LHR,CPH,LANDED,1517483700,1517485020,1517490900,1517490900
2018-02-01,JL,7793,LHR,LIS,LANDED,1517497200,1517497080,1517507100,1517505000
2018-02-01,EY,5798,LHR,SVG,LANDED,1517486700,1517486340,1517493300,1517492460
2018-02-01,BA,724,LHR,GVA,LANDED,1517468400,1517468220,1517474400,1517474100
2018-02-01,AA,6415,LHR,ACC,LANDED,1517491500,1517492820,1517514900,1517515320
2018-02-01,SQ,2503,LHR,JFK,LANDED,1517475000,1517474760,1517504400,1517504640
2018-02-01,SU,2579,LHR,SVO,LANDED,1517491800,1517492640,1517505300,1517506500
2018-02-01,VS,5,LHR,MIA,LANDED,1517487900,1517487840,1517523000,1517523240
2018-02-01,AA,6722,LHR,BLL,LANDED,1517496600,1517496780,1517502900,1517502840
2018-02-01,KL,1012,LHR,AMS,LANDED,1517493900,1517493180,1517498400,1517497320
2018-02-01,IB,3169,LHR,MAD,LANDED,1517487060,1517487060,null,1517494020
2018-02-01,GF,4387,LHR,DFW,LANDED,1517494200,1517493960,1517531700,1517533620
2018-02-01,BA,67,LHR,PHL,LANDED,1517489100,1517491080,1517518500,1517522220
2018-02-01,DL,29,LHR,ATL,LANDED,1517477100,1517476560,1517513340,1517512980
2018-02-01,UA,7044,LHR,OSL,LANDED,1517480400,1517480520,1517488200,1517488620
2018-02-01,KL,1002,LHR,AMS,LANDED,1517474400,1517474400,1517479500,1517479200
2018-02-01,SK,8041,LHR,SIN,LANDED,1517522700,1517522100,1517569200,1517568120
2018-02-01,AY,4017,LHR,JFK,LANDED,1517505300,1517504400,1517534700,1517534460
2018-02-01,BA,366,LHR,MRS,LANDED,1517470500,1517470440,1517477400,1517476800
2018-02-01,UA,7641,LHR,ORK,LANDED,1517478300,1517477760,1517483400,1517481780
2018-02-01,AA,6426,LHR,BUD,LANDED,1517508900,1517508540,1517517900,1517516700
2018-02-01,BA,986,LHR,TXL,LANDED,1517500800,1517500680,1517507400,1517507460
2018-02-01,BA,81,LHR,ACC,LANDED,1517491500,1517492820,1517514900,1517515320
2018-02-01,NZ,4161,LHR,SFO,LANDED,1517486400,1517486100,1517526300,1517528640
2018-02-01,UA,7655,LHR,DUB,LANDED,1517479200,1517479020,1517484000,1517484300
2018-02-01,AA,173,LHR,RDU,LANDED,1517481300,1517481240,1517513400,1517513100
2018-02-01,BA,155,LHR,CAI,LANDED,1517506500,1517507100,1517524500,1517525040
2018-02-01,9W,5979,LHR,FCO,LANDED,1517511000,1517512740,1517520000,1517521800
2018-02-01,AC,2499,LHR,EWR,LANDED,1517488500,1517488080,1517518800,1517517540
2018-02-01,AA,6413,LHR,DOH,LANDED,1517518800,1517519880,1517543100,1517543100
2018-02-01,BA,360,LHR,LYS,LANDED,1517471400,1517471100,1517477400,1517476620
2018-02-01,SA,7300,LHR,YYZ,LANDED,1517475600,1517475420,1517503500,1517504520
2018-02-01,UA,7718,LHR,CAI,LANDED,1517493600,1517494980,1517510400,1517511240
2018-02-01,JL,7783,LHR,EDI,LANDED,1517494200,1517494920,1517499300,1517500320
2018-02-01,UA,9980,LHR,BRU,LANDED,1517483100,1517483880,1517487000,null
2018-02-01,IB,4689,LHR,JFK,LANDED,1517484000,1517484660,1517512800,1517514420
2018-02-01,GF,6631,LHR,JFK,LANDED,1517480100,1517479440,1517509500,1517510640
2018-02-01,G3,5097,LHR,CDG,LANDED,1517506500,1517506320,1517511000,1517510220
2018-02-01,BA,115,LHR,JFK,LANDED,1517493300,1517493060,1517523000,1517523120
2018-02-01,BA,966,LHR,HAM,LANDED,1517497200,1517497440,1517503200,1517503440
2018-02-01,AA,6629,LHR,OSL,LANDED,1517488800,1517488800,1517496900,1517497140
2018-02-01,IB,7467,LHR,SJC,LANDED,1517489400,1517489820,1517529000,1517530620
2018-02-01,EI,8306,LHR,BHD,LANDED,1517489400,1517488920,1517494500,1517493900
2018-02-01,AA,6510,LHR,FCO,LANDED,1517500800,1517500380,1517510100,1517509500
2018-02-01,IB,7459,LHR,BCN,LANDED,1517480100,1517480160,1517487900,1517487720
2018-02-01,EY,7958,LHR,BHD,LANDED,1517483100,1517482860,1517487900,1517487420
2018-02-01,QR,5573,LHR,JFK,LANDED,1517505300,1517504400,1517534700,1517534460
2018-02-01,AA,6140,LHR,JFK,LANDED,1517478000,1517478120,1517506800,1517507460
2018-02-01,BA,578,LHR,VCE,LANDED,1517475000,1517474880,1517482800,1517483220
2018-02-01,VS,25,LHR,JFK,LANDED,1517515500,1517515320,1517544900,1517545620
2018-02-01,BA,870,LHR,BUD,LANDED,1517508900,1517508540,1517517900,1517516700
2018-02-01,AY,5922,LHR,OSL,LANDED,1517501100,1517500800,1517509200,1517508600
2018-02-01,QR,5551,LHR,MIA,LANDED,1517488500,1517488380,1517525400,1517523300
2018-02-01,SK,502,LHR,CPH,LANDED,1517478900,1517479440,1517485800,1517484780
2018-02-01,AA,6580,LHR,NCE,LANDED,1517505000,1517506020,1517512500,1517513940
2018-02-01,KL,1010,LHR,AMS,LANDED,1517485500,1517486700,1517490300,1517490420
2018-02-01,JJ,2857,LHR,LUX,LANDED,1517498400,1517498640,1517503500,1517503140
2018-02-01,TK,8465,LHR,BOG,LANDED,1517522700,1517523060,1517559300,1517560920
2018-02-01,AA,6223,LHR,YUL,LANDED,1517503500,1517503440,1517530200,1517530320
2018-02-01,OS,7795,LHR,EWR,LANDED,1517488500,1517488080,1517518800,1517517540
2018-02-01,AA,6450,LHR,DUS,LANDED,1517500200,1517501100,1517505300,1517506080
2018-02-01,VA,5687,LHR,SIN,LANDED,1517517300,1517517720,1517563800,1517562960
2018-02-01,NH,6232,LHR,FRA,LANDED,1517470200,1517469960,1517475900,1517475360
2018-02-01,AY,5781,LHR,ORD,LANDED,1517485800,1517485440,1517517900,1517517720
2018-02-01,NZ,9835,LHR,LAX,LANDED,1517492700,1517492700,1517533200,1517532660
2018-02-01,BA,1544,LHR,ORD,LANDED,1517485800,1517485440,1517517900,1517517720
2018-02-01,JL,7705,LHR,BRU,LANDED,1517509800,1517510040,1517514000,1517514300
2018-02-01,AC,2497,LHR,EWR,LANDED,1517501100,1517501220,1517531700,1517532000
2018-02-01,BA,734,LHR,GVA,LANDED,1517497200,1517497140,1517503500,1517502960
2018-02-01,KL,1020,LHR,AMS,LANDED,1517499900,1517499300,1517504400,1517503500
2018-02-01,AA,6716,LHR,BLQ,LANDED,1517514900,1517515560,1517522400,1517522940
2018-02-01,UA,6919,LHR,IST,LANDED,1517484600,1517484600,1517498400,1517497800
2018-02-01,IB,4791,LHR,AUS,LANDED,1517484000,1517484120,1517522100,1517523120
2018-02-01,LH,6584,LHR,YYZ,LANDED,1517486400,1517486100,1517514600,1517515500
2018-02-01,IB,7512,LHR,EDI,LANDED,1517505900,1517505540,1517511000,1517510640
2018-02-01,JJ,2853,LHR,TXL,LANDED,1517510400,1517510400,1517517000,1517517000
2018-02-01,LY,8055,LHR,JFK,LANDED,1517505300,1517504400,1517534700,1517534460
2018-02-01,LH,917,LHR,FRA,LANDED,1517509800,1517509920,1517515500,1517514960
2018-02-01,LO,4041,LHR,SIN,LANDED,1517482500,1517482140,1517529000,1517527140
2018-02-01,JL,7163,LHR,EDI,LANDED,1517505900,1517505540,1517511000,1517510640
2018-02-01,AA,6667,LHR,HYD,LANDED,1517496000,1517497080,1517529000,1517529420
2018-02-01,BA,710,LHR,ZRH,LANDED,1517468700,1517468700,1517475000,1517474580
2018-02-01,BA,5,LHR,NRT,LANDED,1517493000,1517499780,1517535300,1517543880
2018-02-01,EI,8765,LHR,YVR,LANDED,1517506200,1517507160,1517541000,1517541960
2018-02-01,AM,6045,LHR,CDG,LANDED,1517506500,1517506320,1517511000,1517510220
2018-02-01,MS,778,LHR,CAI,LANDED,1517493600,1517494980,1517510400,1517511240
2018-02-01,AA,6659,LHR,BOM,LANDED,1517518200,1517517960,1517550300,1517550000
2018-02-01,VS,4041,LHR,MSP,LANDED,1517489700,1517489040,1517523000,1517522160
2018-02-01,EY,7917,LHR,ORK,LANDED,1517478300,1517477760,1517483400,1517481780
2018-02-01,LH,6586,LHR,YYZ,LANDED,1517508000,1517511480,1517535900,1517540580
2018-02-01,SQ,2372,LHR,WAW,LANDED,1517480700,1517482200,1517489700,1517491080
2018-02-01,DL,2,LHR,JFK,LANDED,1517488200,1517488920,1517519040,1517518980
2018-02-01,AA,6320,LHR,EAP,LANDED,1517485800,1517486040,1517491800,1517491620
2018-02-01,BA,962,LHR,HAM,LANDED,1517477700,1517478240,1517483700,1517484480
2018-02-01,AC,6674,LHR,AUH,LANDED,1517493900,1517493660,1517520000,1517517540
2018-02-01,LH,905,LHR,FRA,LANDED,1517488200,1517489280,1517493900,1517494380
2018-02-01,BA,215,LHR,BOS,LANDED,1517503200,1517503740,1517531100,1517531880
2018-02-01,BA,570,LHR,LIN,LANDED,1517509800,1517509620,1517516700,1517516100
2018-02-01,QR,10,LHR,DOH,LANDED,1517475600,1517475540,1517499900,1517499780
2018-02-01,QR,5569,LHR,JFK,LANDED,1517480100,1517479440,1517509500,1517510640
2018-02-01,SN,2094,LHR,BRU,LANDED,1517483100,1517483880,1517487000,null
2018-02-01,BA,474,LHR,BCN,LANDED,1517480100,1517480160,1517487900,1517487720
2018-02-01,AA,6130,LHR,PHL,LANDED,1517489100,1517491080,1517518500,1517522220
2018-02-01,EY,7474,LHR,OSL,LANDED,1517499300,1517499660,1517507100,1517506980
2018-02-01,AA,6312,LHR,LIN,LANDED,1517496900,1517504160,1517504100,1517511060
2018-02-01,AM,6021,LHR,CDG,LANDED,1517467200,1517467200,1517472000,1517471280
2018-02-01,AA,6610,LHR,BLQ,LANDED,1517495400,1517494980,1517503200,1517502480
2018-02-01,AY,5979,LHR,GLA,LANDED,1517507400,1517509020,1517512500,1517513940
2018-02-01,LH,7629,LHR,EWR,LANDED,1517501100,1517501220,1517531700,1517532000
2018-02-01,DL,4390,LHR,SFO,LANDED,1517486400,1517486100,1517526300,1517528640
2018-02-01,MH,9152,LHR,HEL,LANDED,1517470200,1517471280,1517480400,1517483100
2018-02-01,JL,7707,LHR,GVA,LANDED,1517504700,1517504460,1517511000,1517510220
2018-02-01,NZ,4203,LHR,FRA,LANDED,1517488200,1517489280,1517493900,1517494380
2018-02-01,QR,5583,LHR,RDU,LANDED,1517481300,1517481240,1517513400,1517513100
2018-02-01,KM,2133,LHR,AUH,LANDED,1517515200,1517515080,1517541300,1517539860
2018-02-01,UA,6920,LHR,IST,LANDED,1517524500,1517523600,1517538000,1517535780
2018-02-01,AA,6611,LHR,HAM,LANDED,1517484900,1517484960,1517491200,1517491140
2018-02-01,EI,8997,LHR,ORD,LANDED,1517499900,1517501280,1517531700,1517532720
2018-02-01,EI,151,LHR,DUB,LANDED,1517471400,1517471220,1517476200,1517475360
2018-02-01,VS,7315,LHR,SIN,LANDED,1517476200,1517475840,1517522700,1517521200
2018-02-01,AA,8372,LHR,TLV,LANDED,1517494800,1517494800,1517511900,1517512200
2018-02-01,LH,9260,LHR,IAD,LANDED,1517486400,1517485980,1517517000,1517516280
2018-02-01,MK,9511,LHR,CDG,LANDED,1517487000,1517489580,1517491500,1517493360
2018-02-01,KQ,3081,LHR,CDG,LANDED,1517506500,1517506320,1517511000,1517510220
2018-02-01,EI,8332,LHR,DUB,LANDED,1517466300,1517466120,1517471700,1517470800
2018-02-01,VN,54,LHR,HAN,LANDED,1517482800,1517482680,1517523300,null
2018-02-01,BA,1446,LHR,EDI,LANDED,1517498100,1517499240,1517503500,1517503620
2018-02-01,UA,9621,LHR,DUS,LANDED,1517488800,1517490000,1517493900,1517494080
2018-02-01,AC,869,LHR,YYZ,LANDED,1517475600,1517475420,1517503500,1517504520
2018-02-01,AA,6375,LHR,WAW,LANDED,1517473800,1517473560,1517482500,1517481540
2018-02-01,EI,8987,LHR,SFO,LANDED,1517497500,1517497800,1517538000,1517538060
2018-02-01,MH,9395,LHR,DFW,LANDED,1517479800,1517480400,1517517300,1517517660
2018-02-01,SK,500,LHR,CPH,LANDED,1517467500,1517468580,1517474100,1517474160
2018-02-01,UA,900,LHR,SFO,LANDED,1517484900,1517485740,1517524800,1517524740
2018-02-01,BA,304,LHR,CDG,LANDED,1517469600,1517469540,1517474100,1517473500
2018-02-01,BA,502,LHR,LIS,LANDED,1517497200,1517497080,1517507100,1517505000
2018-02-01,SA,235,LHR,JNB,LANDED,1517508300,1517508180,1517548500,1517548440
2018-02-01,IB,7572,LHR,ABZ,LANDED,1517516700,1517516160,1517522400,1517522160
2018-02-01,IB,4193,LHR,DFW,LANDED,1517479800,1517480400,1517517300,1517517660
2018-02-01,A3,3090,LHR,YUL,LANDED,1517490000,1517490240,1517516700,1517517660
2018-02-01,UA,9627,LHR,HAM,LANDED,1517475000,1517475660,1517480700,1517481180
2018-02-01,LH,9348,LHR,ORD,LANDED,1517486700,1517487180,1517520000,1517518620
2018-02-01,AF,3604,LHR,ATL,LANDED,1517477100,1517476560,1517513340,1517512980
2018-02-01,BA,428,LHR,AMS,LANDED,1517467500,1517467440,1517472900,1517472480
2018-02-01,AI,7305,LHR,YUL,LANDED,1517490000,1517490240,1517516700,1517517660
2018-02-01,BA,814,LHR,CPH,LANDED,1517475300,1517474940,1517482200,1517482080
2018-02-01,BA,1332,LHR,NCL,LANDED,1517487300,1517486820,1517492100,1517491740
2018-02-01,QR,5904,LHR,GLA,LANDED,1517481600,1517481240,1517487000,1517485980
2018-02-01,IB,4797,LHR,NCL,LANDED,1517478300,1517477940,1517482800,1517482620
2018-02-01,EI,381,LHR,SNN,LANDED,1517478600,1517479140,1517483700,1517484120
2018-02-01,QR,5910,LHR,NCL,LANDED,1517506200,1517506020,1517510400,1517510580
2018-02-01,OS,8289,LHR,YYZ,LANDED,1517475600,1517475420,1517503500,1517504520
2018-02-01,IB,4725,LHR,JED,LANDED,1517522700,1517522640,1517544300,1517544300
2018-02-01,EY,6076,LHR,ABZ,LANDED,1517478300,1517479560,1517485500,1517485320
2018-02-01,LH,2483,LHR,MUC,LANDED,1517466900,1517466480,1517473200,1517472180
2018-02-01,BA,185,LHR,EWR,LANDED,1517482200,1517482140,1517511600,1517511960
2018-02-01,AA,6386,LHR,MUC,LANDED,1517499000,1517499000,1517506200,1517506080
2018-02-01,BA,229,LHR,BWI,LANDED,1517498100,1517498940,1517527800,1517529720
2018-02-01,BA,1598,LHR,CLT,LANDED,1517478300,1517479140,1517512200,1517513340
2018-02-01,BA,139,LHR,BOM,LANDED,1517478600,1517478600,1517510700,1517513280
2018-02-01,AA,39,LHR,MIA,LANDED,1517483100,1517482680,1517519400,1517518080
2018-02-01,AA,6389,LHR,MAN,LANDED,1517469000,1517468760,1517472900,1517472840
2018-02-01,JL,7769,LHR,BRU,LANDED,1517482500,1517482320,1517487000,1517486940
2018-02-01,AA,6219,LHR,YVR,LANDED,1517506200,1517507160,1517541000,1517541960
2018-02-01,TP,369,LHR,LIS,LANDED,1517514900,1517515080,1517524200,1517522460
2018-02-01,AY,5535,LHR,ORD,LANDED,1517486700,1517486580,1517518500,1517518680
2018-02-01,KQ,1002,LHR,AMS,LANDED,1517474400,1517474400,1517479500,1517479200
2018-02-01,IB,4712,LHR,CPT,LANDED,1517520600,1517520660,1517562300,1517561760
2018-02-01,DL,11,LHR,MSP,LANDED,1517489700,1517489040,1517523000,1517522160
2018-02-01,CX,7183,LHR,TXL,LANDED,1517479800,1517480520,1517486700,1517487060
2018-02-01,SV,120,LHR,RUH,LANDED,1517481600,1517481000,1517504100,1517503320
2018-02-01,VS,5301,LHR,JFK,LANDED,1517481000,1517480460,1517511660,1517510280
2018-02-01,JL,44,LHR,HND,LANDED,1517511600,1517511960,1517554500,1517553900
2018-02-01,UA,17,LHR,EWR,LANDED,1517488500,1517488080,1517518800,1517517540
2018-02-01,BA,458,LHR,MAD,LANDED,1517470200,1517470020,1517479200,1517478540
2018-02-01,AC,865,LHR,YUL,LANDED,1517490000,1517490240,1517516700,1517517660
2018-02-01,JL,7849,LHR,NCL,LANDED,1517497500,1517498040,1517502000,1517502000
2018-02-01,VS,7317,LHR,SIN,LANDED,1517482500,1517482140,1517529000,1517527140
2018-02-01,AA,6457,LHR,BRU,LANDED,1517497800,1517497620,1517502300,1517501760
2018-02-01,DL,8300,LHR,CDG,LANDED,1517506500,1517506320,1517511000,1517510220
2018-02-01,AA,6203,LHR,SAN,LANDED,1517492700,1517493540,1517533200,1517533380
2018-02-01,BA,165,LHR,TLV,LANDED,1517472300,1517472180,1517489400,1517488680
2018-02-01,BA,846,LHR,WAW,LANDED,1517473800,1517473560,1517482500,1517481540
2018-02-01,AZ,201,LHR,FCO,LANDED,1517469900,1517469540,1517478900,1517477640
2018-02-01,UL,2851,LHR,YYC,LANDED,1517491500,1517493180,1517523600,1517525820
2018-02-01,AC,6905,LHR,DUB,LANDED,1517475000,1517474640,1517479800,1517479200
2018-02-01,JJ,2832,LHR,MRS,LANDED,1517501400,1517501160,1517508300,1517508240
2018-02-01,AA,6380,LHR,SOF,LANDED,1517472600,1517472420,1517483700,1517482740
2018-02-01,LH,6588,LHR,YYZ,LANDED,1517475600,1517475420,1517503500,1517504520
2018-02-01,AC,6200,LHR,VIE,LANDED,1517513700,1517513700,1517521800,1517521740
2018-02-01,TP,363,LHR,LIS,LANDED,1517464800,1517465640,1517474100,1517474700
2018-02-01,BA,263,LHR,RUH,LANDED,1517491200,1517492040,1517514900,1517515080
2018-02-01,UL,2855,LHR,YVR,LANDED,1517495400,1517497980,1517529900,1517532480
2018-02-01,VS,5303,LHR,JFK,LANDED,1517505300,1517504460,1517535900,1517534580
2018-02-01,AC,6008,LHR,DEL,LANDED,1517517600,1517517600,1517548800,1517549220
2018-02-01,JL,7103,LHR,AMS,LANDED,1517502300,1517502240,1517507100,1517506860
2018-02-01,KE,908,LHR,ICN,LANDED,1517511000,1517510820,1517550300,1517549520
2018-02-01,BA,982,LHR,TXL,LANDED,1517479800,1517480520,1517486700,1517487060
2018-02-01,BA,736,LHR,GVA,LANDED,1517504700,1517504460,1517511000,1517510220
2018-02-01,BA,85,LHR,YVR,LANDED,1517506200,1517507160,1517541000,1517541960
2018-02-01,CZ,7193,LHR,CDG,LANDED,1517506500,1517506320,1517511000,1517510220
2018-02-01,AA,6498,LHR,FRA,LANDED,1517503200,1517502840,1517509200,1517509260
2018-02-01,AA,6136,LHR,JFK,LANDED,1517493300,1517493060,1517523000,1517523120
2018-02-01,SQ,2824,LHR,BRU,LANDED,1517483100,1517483880,1517487000,null
2018-02-01,AA,6278,LHR,MAD,LANDED,1517470200,1517470020,1517479200,1517478540
2018-02-01,QF,3553,LHR,EDI,LANDED,1517472000,1517477820,1517476800,1517482080
2018-02-01,LY,8003,LHR,DFW,LANDED,1517494200,1517493960,1517531700,1517533620
2018-02-01,BA,794,LHR,HEL,LANDED,1517483100,1517484480,1517494200,1517497200
2018-02-01,JL,7823,LHR,DUB,LANDED,1517509200,1517508600,1517514300,1517512920
2018-02-01,DL,59,LHR,BOS,LANDED,1517476800,1517476560,1517505900,1517504820
2018-02-01,EI,8875,LHR,JFK,LANDED,1517478000,1517478120,1517506800,1517507460
2018-02-01,QF,3546,LHR,BUD,LANDED,1517472600,1517473980,1517481600,1517481840
2018-02-01,IB,4197,LHR,MIA,LANDED,1517488500,1517488380,1517525400,1517523300
2018-02-01,BA,704,LHR,VIE,LANDED,1517494500,1517494560,1517503200,1517502480
2018-02-01,BA,790,LHR,GOT,LANDED,1517470500,1517470320,1517477700,1517477340
2018-02-01,BA,2191,LHR,LCG,LANDED,1517511600,1517512680,1517517120,1517517540
2018-02-01,AA,6661,LHR,DEL,LANDED,1517484000,1517485380,1517514300,1517514780
2018-02-01,IB,4794,LHR,BUD,LANDED,1517490900,1517490540,1517499900,1517498400
2018-02-01,IG,9562,LHR,LIN,LANDED,1517485500,1517485020,1517492700,1517492040
2018-02-01,9W,6384,LHR,AUH,LANDED,1517475600,1517475840,1517502300,1517500080
